OID,PID
9003,576
9003,576
9003,385
9003,385
9003,385
9004,685
9004,685
9004,18
9004,526
9004,526
9004,526
9004,795
9004,795
9004,795
9005,948
9005,798
9005,798
9005,798
9005,85
9005,85
9006,757
9006,42
9006,42
9006,526
9006,526
9006,526
9006,959
9006,959
9007,777
9007,482
9008,579
9008,579
9008,579
9009,12
9009,676
9009,676
9009,435
9010,659
9010,659
9010,275
9010,275
9010,283
9010,596
9010,596
9010,937
9010,937
9011,307
9012,382
9012,382
9012,382
9012,290
9012,282
9012,282
9012,282
9013,852
9013,852
9013,852
9014,917
9014,917
9014,917
9014,479
9014,479
9015,321
9015,321
9015,321
9015,593
9015,593
9015,541
9015,541
9015,541
9016,397
9016,324
9016,324
9016,324
9016,161
9016,161
9016,606
9016,606
9016,606
9017,670
9017,670
9017,670
9017,27
9017,27
9017,27
9017,203
9017,203
9017,203
9017,369
9017,369
9017,446
9017,446
9018,202
9018,202
9018,625
9018,625
9018,625
9018,610
9018,610
9018,610
9018,555
9018,555
9018,555
9018,155
9019,761
9019,761
9019,933
9019,933
9019,275
9019,275
9019,275
9019,273
9019,273
9020,798
9020,213
9020,213
9020,419
9020,419
9021,4
9021,4
9021,4
9021,587
9021,155
9021,155
9022,371
9023,277
9023,277
9024,275
9025,553
9025,513
9025,513
9025,908
9026,466
9026,466
9026,466
9026,174
9026,592
9026,592
9026,592
9027,104
9028,219
9028,219
9028,148
9028,148
9028,148
9028,882
9028,802
9028,967
9028,967
9028,967
9029,802
9029,932
9029,932
9029,491
9029,501
9029,501
9029,501
9029,318
9029,318
9030,735
9030,735
9030,735
9030,699
9030,699
9030,699
9031,224
9031,224
9031,224
9031,415
9031,415
9031,415
9031,250
9031,99
9031,99
9032,567
9032,567
9032,567
9032,846
9032,846
9032,846
9032,848
9033,338
9033,338
9033,338
9033,896
9033,896
9033,896
9033,772
9033,772
9033,772
9033,799
9033,799
9033,934
9034,556
9034,883
9034,883
9034,883
9034,214
9034,761
9035,233
9035,12
9035,159
9035,159
9035,159
9035,241
9035,241
9036,534
9036,534
9036,534
9036,714
9036,714
9037,435
9037,435
9037,435
9037,584
9037,584
9037,584
9037,964
9037,964
9037,576
9037,576
9038,678
9038,678
9038,678
9038,240
9038,240
9038,240
9039,260
9039,260
9039,669
9039,34
9039,34
9039,126
9039,126
9039,126
9039,614
9039,614
9040,306
9040,128
9040,197
9040,197
9040,197
9040,775
9040,775
9040,775
9041,628
9041,947
9041,947
9041,947
9041,28
9041,28
9042,884
9042,717
9042,717
9042,717
9042,803
9042,86
9042,86
9042,393
9042,393
9043,804
9043,804
9043,147
9044,599
9044,599
9044,388
9044,519
9044,519
9044,519
9045,897
9045,897
9045,897
9045,778
9045,911
9045,911
9045,65
9045,65
9045,951
9046,574
9046,574
9046,718
9046,718
9047,196
9047,196
9047,196
9047,851
9047,851
9047,851
9047,213
9047,213
9047,213
9047,632
9047,632
9047,632
9047,20
9047,20
9047,20
9048,560
9048,560
9048,168
9048,168
9048,168
9048,500
9048,346
9048,346
9049,276
9049,276
9049,276
9049,468
9049,468
9049,951
9050,281
9050,281
9051,781
9051,393
9051,393
9051,415
9051,415
9051,171
9051,171
9051,171
9052,807
9052,300
9052,300
9052,300
9053,70
9053,70
9053,70
9053,846
9053,25
9053,25
9054,710
9054,710
9054,309
9054,309
9054,309
9054,696
9054,696
9054,696
9055,523
9055,523
9055,119
9056,960
9056,869
9056,921
9057,315
9057,315
9057,320
9057,77
9057,77
9057,77
9057,859
9057,859
9057,899
9057,899
9057,899
9058,181
9058,181
9058,181
9058,959
9058,959
9058,959
9058,661
9059,262
9059,262
9059,262
9059,843
9059,843
9059,228
9059,441
9059,633
9059,633
9059,633
9060,153
9060,153
9060,153
9061,938
9062,55
9062,540
9062,540
9062,348
9062,348
9063,86
9063,913
9063,913
9063,913
9063,615
9063,615
9064,685
9064,685
9064,685
9064,13
9064,916
9064,791
9065,64
9065,64
9066,750
9066,750
9066,750
9066,334
9066,334
9066,334
9066,667
9066,274
9066,274
9067,734
9067,128
9067,128
9068,219
9068,219
9068,677
9068,677
9068,144
9068,144
9068,553
9068,553
9069,175
9069,899
9069,899
9069,967
9069,816
9069,59
9069,59
9070,344
9070,344
9070,344
9070,495
9070,495
9070,495
9070,141
9070,141
9070,173
9070,173
9071,219
9071,219
9071,219
9071,379
9071,379
9071,382
9071,382
9071,788
9071,788
9071,788
9072,137
9072,137
9072,375
9072,375
9072,375
9073,78
9073,78
9073,815
9073,815
9073,815
9073,648
9073,738
9073,295
9073,295
9073,295
9074,764
9074,764
9074,237
9074,237
9074,237
9074,254
9074,254
9074,256
9074,256
9074,437
9074,437
9075,561
9075,561
9075,782
9075,782
9075,782
9076,203
9076,203
9076,203
9077,513
9077,513
9077,513
9077,904
9077,730
9077,730
9077,730
9077,968
9077,968
9077,968
9077,970
9078,536
9078,231
9078,231
9078,231
9079,682
9079,60
9079,60
9080,969
9080,79
9080,79
9080,79
9081,647
9081,647
9081,451
9081,451
9081,502
9081,502
9081,502
9082,317
9082,317
9082,317
9082,650
9082,276
9082,683
9082,683
9082,683
9082,664
9083,215
9083,215
9083,90
9084,969
9084,969
9085,696
9085,696
9086,7
9086,7
9086,9
9086,9
9086,9
9087,578
9087,578
9087,590
9087,590
9087,590
9087,961
9087,961
9088,89
9088,89
9089,895
9089,895
9090,517
9090,517
9090,517
9090,287
9090,287
9090,287
9091,914
9091,131
9091,131
9091,131
9091,631
9091,631
9091,631
9091,247
9091,247
9092,521
9092,146
9093,949
9093,251
9093,251
9093,251
9094,938
9094,938
9094,963
9094,963
9094,963
9095,122
9095,170
9095,170
9095,170
9095,26
9095,26
9095,26
9096,692
9096,692
9096,692
9096,334
9096,334
9096,334
9096,205
9096,205
9096,205
9096,615
9096,615
9096,554
9096,554
9096,554
9097,753
9097,753
9097,753
9097,10
9097,10
9098,85
9098,85
9098,885
9098,885
9098,885
9098,35
9098,35
9098,35
9099,45
9099,45
9099,368
9099,368
9099,368
9099,145
9099,145
9099,145
9100,266
9100,830
9100,900
9100,900
9100,900
9101,6
9101,6
9101,233
9101,758
9102,54
9102,314
9102,705
9102,705
9103,823
9103,823
9103,823
9103,329
9103,245
9103,245
9103,469
9103,469
9103,469
9104,400
9104,400
9104,400
9104,166
9104,922
9105,318
9105,318
9105,318
9106,583
9106,583
9106,143
9106,713
9106,713
9107,623
9107,623
9107,623
9107,568
9107,568
9107,682
9107,682
9107,273
9107,386
9108,234
9108,234
9108,234
9108,612
9108,622
9108,622
9108,622
9109,116
9109,116
9110,379
9110,174
9110,174
9110,174
9110,191
9110,221
9110,221
9110,221
9110,570
9110,570
9110,570
9111,530
9111,588
9111,179
9111,404
9112,753
9112,753
9112,753
9112,630
9112,630
9112,630
9112,728
9112,728
9112,728
9113,424
9113,424
9113,424
9113,201
9113,201
9113,611
9114,167
9114,167
9114,167
9114,154
9114,154
9114,694
9114,694
9114,694
9115,592
9115,592
9115,579
9115,519
9116,891
9116,891
9116,891
9116,102
9116,102
9116,102
9116,305
9116,305
9116,305
9117,363
9117,782
9117,782
9117,782
9117,426
9117,426
9117,947
9117,947
9117,947
9117,865
9117,865
9118,355
9118,355
9119,736
9119,736
9119,736
9119,348
9119,348
9119,343
9119,343
9119,343
9119,852
9119,852
9119,852
9119,396
9119,396
9119,396
9120,576
9120,576
9120,700
9120,147
9120,743
9121,167
9121,167
9121,329
9121,315
9121,315
9121,315
9122,414
9122,900
9122,900
9122,900
9122,432
9122,757
9122,757
9122,757
9122,59
9123,770
9123,225
9123,406
9123,862
9123,862
9123,862
9124,731
9124,176
9124,176
9125,120
9125,120
9125,178
9126,737
9126,737
9126,737
9126,267
9126,267
9127,328
9127,328
9127,182
9127,182
9127,182
9128,854
9128,854
9128,854
9128,40
9128,40
9128,5
9128,5
9128,107
9128,107
9128,107
9128,35
9128,35
9129,46
9129,46
9129,46
9129,205
9129,205
9129,675
9129,675
9130,963
9131,216
9131,216
9132,315
9132,96
9132,96
9132,65
9132,65
9132,65
9132,850
9132,850
9132,850
9133,412
9133,412
9133,356
9133,356
9133,356
9134,273
9134,273
9134,171
9134,171
9134,171
9134,904
9134,904
9134,510
9134,510
9135,454
9135,59
9135,59
9136,705
9136,705
9136,705
9136,400
9136,506
9136,506
9136,211
9136,211
9137,76
9137,76
9137,76
9137,587
9137,587
9137,587
9138,90
9138,90
9138,229
9138,229
9138,2
9138,2
9138,14
9138,14
9138,261
9139,16
9139,16
9139,893
9139,893
9140,323
9140,323
9140,792
9140,792
9140,792
9140,188
9140,188
9140,732
9141,755
9141,882
9141,882
9141,882
9141,602
9141,602
9141,602
9142,855
9142,781
9142,892
9142,892
9143,249
9144,370
9144,370
9144,530
9144,530
9144,69
9144,69
9145,442
9145,442
9145,706
9145,706
9146,607
9146,607
9146,607
9146,80
9146,398
9146,918
9146,918
9146,918
9146,333
9147,724
9147,724
9147,382
9147,382
9147,602
9147,602
9147,37
9147,37
9147,37
9148,954
9148,954
9148,177
9148,177
9148,590
9148,590
9148,590
9148,455
9148,514
9149,662
9149,662
9149,662
9149,883
9149,883
9149,705
9149,705
9149,705
9150,84
9150,84
9150,633
9150,633
9150,633
9150,406
9150,406
9150,406
9150,259
9150,259
9151,271
9151,271
9152,222
9152,332
9152,332
9152,169
9152,169
9152,44
9152,44
9152,44
9152,570
9152,570
9152,570
9153,553
9153,553
9153,443
9153,7
9154,73
9154,73
9155,55
9156,57
9156,57
9156,57
9156,629
9156,629
9156,629
9156,729
9156,729
9156,729
9157,718
9157,718
9157,788
9157,567
9157,83
9157,796
9158,103
9158,103
9158,103
9158,855
9158,855
9158,855
9159,721
9160,157
9160,157
9160,157
9160,456
9160,456
9160,456
9161,500
9161,327
9161,327
9161,581
9161,581
9161,581
9161,798
9162,257
9162,715
9162,715
9162,715
9162,585
9162,585
9162,585
9162,152
9162,152
9163,554
9163,554
9163,61
9164,256
9165,555
9165,29
9165,29
9165,29
9165,427
9165,471
9166,321
9166,321
9166,321
9166,501
9166,501
9166,501
9166,581
9166,581
9166,581
9166,449
9166,449
9167,436
9167,436
9167,648
9167,679
9167,679
9167,679
9167,169
9168,346
9168,346
9168,34
9168,734
9168,734
9168,734
9168,202
9168,202
9168,60
9168,60
9169,472
9169,699
9169,699
9169,784
9169,784
9169,784
9169,266
9169,266
9169,305
9170,121
9170,121
9171,418
9171,418
9171,418
9172,126
9172,126
9172,126
9172,709
9172,709
9172,709
9173,370
9174,439
9174,439
9174,439
9174,207
9174,207
9174,207
9174,804
9174,174
9174,174
9174,677
9175,639
9175,639
9175,639
9175,533
9175,533
9176,786
9176,479
9176,479
9176,479
9176,2
9176,2
9176,2
9176,219
9177,450
9177,450
9177,450
9178,410
9178,410
9179,920
9179,674
9180,965
9180,965
9180,743
9180,743
9180,968
9180,968
9180,968
9180,77
9180,77
9180,77
9181,369
9181,82
9181,82
9181,652
9181,652
9181,211
9182,863
9182,79
9182,660
9183,890
9183,890
9183,890
9183,440
9183,440
9183,440
9183,116
9183,116
9183,625
9183,484
9183,484
9184,861
9184,765
9184,765
9184,765
9184,866
9184,866
9184,866
9184,501
9184,753
9184,753
9184,753
9185,869
9185,632
9185,632
9185,632
9185,626
9185,626
9185,626
9186,333
9186,333
9186,333
9186,579
9186,579
9186,579
9187,182
9187,814
9187,477
9187,477
9187,477
9187,283
9187,678
9187,678
9187,678
9188,258
9188,659
9188,619
9188,619
9188,383
9188,605
9189,464
9189,464
9189,886
9189,886
9189,498
9189,459
9189,6
9189,6
9189,6
9190,303
9190,303
9190,303
9190,564
9190,564
9190,564
9190,917
9190,917
9190,917
9190,651
9190,651
9191,4
9191,4
9191,4
9191,215
9191,909
9191,309
9191,309
9192,902
9192,902
9192,902
9192,626
9192,435
9192,435
9192,435
9192,930
9192,930
9192,264
9193,500
9193,500
9193,701
9193,214
9193,214
9193,214
9193,245
9193,245
9193,439
9193,439
9194,132
9194,132
9194,494
9194,494
9194,494
9194,523
9194,523
9195,714
9195,130
9195,130
9196,840
9196,840
9196,222
9196,222
9197,213
9197,553
9197,553
9197,884
9197,884
9198,970
9198,970
9198,970
9198,747
9199,17
9199,17
9199,31
9199,31
9199,31
9199,362
9199,580
9199,527
9199,527
9199,527
9200,152
9200,152
9200,735
9200,735
9200,735
9201,290
9201,290
9201,290
9202,305
9202,305
9203,404
9203,404
9203,404
9203,212
9203,212
9203,318
9203,318
9203,318
9203,363
9204,558
9204,809
9204,809
9204,300
9204,300
9204,300
9204,360
9204,360
9204,116
9205,446
9205,446
9205,954
9205,516
9205,516
9205,676
9205,676
9205,676
9205,810
9206,482
9206,482
9206,479
9206,479
9206,479
9206,758
9207,505
9207,260
9207,260
9207,260
9207,603
9207,603
9207,169
9207,169
9208,104
9208,104
9208,342
9208,342
9208,342
9209,90
9209,90
9209,90
9209,342
9209,342
9210,964
9211,833
9211,833
9211,833
9211,90
9211,90
9211,90
9212,689
9212,810
9212,810
9212,845
9213,660
9214,31
9214,31
9214,31
9214,284
9214,284
9215,116
9215,522
9216,931
9216,931
9216,931
9216,938
9217,3
9217,3
9217,906
9217,906
9217,60
9218,411
9218,628
9218,628
9218,628
9218,644
9218,644
9218,644
9218,870
9218,870
9218,870
9218,358
9219,570
9219,570
9219,803
9219,536
9219,536
9219,305
9220,385
9220,385
9220,385
9220,920
9220,920
9221,22
9221,22
9222,613
9222,613
9222,613
9222,484
9222,484
9222,421
9222,421
9222,421
9222,946
9222,946
9222,832
9223,943
9223,943
9223,943
9223,779
9223,779
9223,779
9223,342
9223,937
9223,937
9223,937
9224,791
9224,776
9224,776
9224,776
9224,422
9224,422
9224,422
9225,173
9225,173
9225,49
9225,49
9225,309
9225,309
9225,309
9225,309
9225,894
9225,894
9225,894
9226,867
9226,867
9226,867
9226,522
9226,522
9226,522
9226,135
9227,188
9227,188
9227,188
9227,724
9227,724
9227,724
9227,190
9227,190
9227,190
9227,689
9228,204
9228,204
9228,114
9228,114
9228,114
9228,383
9228,383
9228,383
9228,732
9229,856
9229,856
9229,525
9229,525
9229,672
9229,672
9230,264
9230,361
9231,652
9231,652
9231,479
9231,479
9231,553
9231,553
9231,553
9231,845
9231,845
9232,610
9232,610
9232,738
9232,738
9232,738
9232,191
9233,223
9233,223
9234,734
9234,734
9234,734
9234,640
9234,506
9234,506
9234,392
9234,725
9234,725
9235,509
9235,509
9235,509
9235,931
9235,931
9235,931
9235,258
9235,258
9235,523
9235,442
9236,124
9236,124
9236,597
9236,597
9236,693
9236,693
9236,693
9236,132
9236,132
9236,132
9236,163
9236,163
9236,163
9237,571
9237,571
9237,571
9237,755
9237,755
9238,826
9238,826
9238,826
9238,187
9238,363
9239,418
9239,418
9239,418
9239,514
9239,514
9239,514
9239,857
9239,857
9239,857
9239,545
9240,587
9240,587
9240,587
9240,523
9240,523
9240,203
9240,203
9241,226
9242,129
9243,705
9243,211
9244,460
9244,460
9244,799
9244,799
9244,89
9244,161
9245,732
9245,732
9245,732
9245,560
9245,560
9245,560
9245,654
9246,153
9246,153
9247,124
9247,124
9247,124
9247,752
9247,752
9247,752
9247,877
9247,877
9247,877
9247,870
9247,870
9248,486
9248,486
9248,486
9248,35
9248,35
9249,471
9249,471
9249,471
9250,178
9250,178
9250,281
9251,729
9251,729
9252,475
9252,295
9252,295
9253,404
9254,226
9254,72
9254,72
9254,72
9254,376
9254,792
9254,792
9255,592
9255,592
9255,583
9255,583
9256,213
9256,213
9256,213
9256,874
9257,918
9257,172
9257,172
9257,172
9257,508
9258,191
9258,191
9258,353
9258,107
9258,107
9258,107
9258,588
9258,588
9259,711
9259,711
9259,711
9259,555
9259,555
9259,555
9259,138
9259,138
9259,893
9259,893
9259,742
9259,742
9259,742
9260,620
9260,620
9260,743
9260,743
9260,743
9260,491
9260,491
9260,302
9260,302
9260,306
9260,306
9261,248
9261,731
9261,731
9261,216
9261,101
9262,820
9262,820
9262,367
9262,53
9262,797
9262,797
9262,797
9263,168
9264,112
9264,112
9264,112
9264,811
9264,811
9264,811
9264,452
9264,452
9264,443
9264,443
9264,443
9265,517
9265,517
9265,517
9265,408
9265,408
9265,408
9265,927
9265,671
9265,671
9265,804
9265,804
9265,804
9266,626
9266,626
9266,626
9267,129
9267,129
9267,129
9268,309
9268,276
9268,276
9268,276
9268,862
9268,862
9268,862
9269,483
9269,483
9269,483
9269,91
9270,922
9270,922
9270,922
9270,969
9270,395
9270,395
9270,395
9270,12
9270,908
9270,908
9271,323
9272,44
9273,838
9273,838
9274,311
9274,311
9274,311
9274,220
9274,812
9274,288
9274,288
9274,288
9275,435
9275,583
9276,290
9276,290
9276,290
9276,610
9276,610
9276,610
9277,839
9277,839
9277,839
9277,869
9277,448
9277,448
9278,97
9278,375
9278,375
9278,375
9278,858
9278,383
9279,189
9279,555
9279,555
9280,907
9280,907
9281,6
9281,6
9282,207
9282,207
9282,640
9282,640
9283,497
9283,330
9283,330
9283,330
9283,841
9283,841
9283,841
9283,60
9283,60
9284,443
9284,443
9284,406
9284,575
9284,575
9284,575
9285,725
9285,725
9285,178
9285,178
9285,178
9285,216
9285,782
9285,586
9285,586
9285,586
9286,54
9286,54
9286,54
9286,823
9286,823
9286,823
9286,943
9286,943
9287,24
9287,311
9288,788
9288,788
9288,304
9288,304
9288,99
9288,99
9288,99
9289,911
9290,882
9290,304
9290,861
9291,156
9292,4
9292,4
9292,4
9292,529
9292,529
9292,531
9292,531
9293,384
9293,384
9293,752
9293,752
9293,752
9293,149
9293,149
9293,149
9293,708
9293,708
9293,708
9294,848
9294,775
9294,775
9294,775
9294,578
9294,578
9295,86
9295,86
9296,749
9296,749
9296,749
9297,137
9297,137
9297,137
9297,66
9297,66
9298,447
9298,293
9298,810
9298,810
9298,289
9298,289
9298,99
9298,99
9299,410
9299,410
9299,640
9299,640
9299,393
9299,393
9299,393
9299,59
9299,59
9299,141
9300,896
9300,896
9300,962
9300,962
9300,382
9301,452
9301,452
9301,452
9301,957
9301,279
9301,865
9301,215
9302,431
9302,431
9302,274
9302,274
9302,274
9302,168
9302,168
9302,835
9302,835
9303,463
9303,924
9303,850
9303,850
9303,850
9303,250
9303,250
9303,409
9304,166
9304,166
9304,477
9304,477
9304,477
9304,787
9304,787
9304,787
9304,170
9304,188
9304,188
9304,188
9305,546
9306,554
9306,554
9306,241
9306,241
9307,963
9307,963
9307,409
9307,409
9307,409
9307,341
9307,341
9307,341
9308,518
9308,649
9308,296
9308,758
9308,758
9309,730
9309,730
9309,730
9309,275
9309,275
9309,275
9309,601
9309,601
9309,110
9309,110
9309,438
9309,438
9310,720
9310,162
9310,278
9310,278
9310,607
9310,607
9310,234
9310,234
9311,48
9311,48
9312,506
9312,506
9312,240
9313,750
9313,402
9313,560
9313,560
9313,767
9313,767
9314,883
9314,883
9314,296
9314,488
9314,488
9314,488
9314,100
9314,385
9314,385
9314,385
9315,76
9315,76
9315,618
9315,618
9315,618
9315,758
9315,758
9315,727
9316,950
9316,168
9316,780
9316,780
9316,780
9316,491
9317,3
9317,3
9317,3
9317,10
9317,287
9317,287
9317,287
9317,448
9318,332
9318,721
9318,30
9319,861
9319,861
9319,368
9319,368
9319,368
9319,400
9319,400
9319,400
9319,114
9319,104
9320,235
9320,235
9320,370
9320,370
9321,406
9321,90
9321,590
9321,590
9321,150
9321,948
9321,948
9322,340
9322,340
9322,317
9322,317
9322,205
9322,8
9322,8
9322,237
9322,237
9322,237
9323,267
9323,267
9323,860
9323,32
9323,490
9323,490
9323,490
9323,961
9323,961
9324,561
9325,590
9325,590
9325,2
9325,2
9325,2
9325,217
9325,217
9325,264
9326,791
9326,216
9326,216
9326,158
9326,158
9326,158
9327,99
9327,399
9327,399
9327,124
9328,643
9328,643
9328,590
9328,590
9328,590
9328,501
9329,409
9329,409
9329,409
9329,743
9329,743
9329,616
9329,616
9329,616
9329,731
9329,326
9330,573
9330,573
9330,573
9330,700
9331,546
9331,546
9331,546
9331,178
9331,178
9331,178
9331,510
9331,510
9331,510
9331,926
9331,926
9331,926
9332,905
9332,209
9332,125
9333,929
9333,929
9333,929
9333,577
9333,577
9333,271
9333,43
9333,43
9333,43
9334,154
9334,19
9334,19
9334,19
9334,537
9334,229
9334,229
9335,635
9336,265
9336,265
9336,647
9336,950
9336,950
9336,950
9336,884
9336,884
9336,884
9337,320
9337,162
9337,488
9337,362
9337,362
9337,362
9337,99
9337,99
9337,99
9338,318
9338,318
9338,318
9338,497
9338,620
9338,620
9338,620
9338,405
9338,405
9338,294
9338,294
9338,294
9339,744
9339,744
9339,236
9339,283
9339,283
9339,283
9340,392
9340,392
9340,392
9340,402
9340,402
9340,402
9340,231
9340,231
9340,231
9340,117
9341,53
9341,53
9341,53
9341,600
9341,600
9341,416
9341,416
9341,416
9341,62
9341,62
9341,197
9341,197
9341,197
9342,111
9342,119
9342,119
9342,467
9342,467
9342,515
9342,515
9343,795
9343,795
9343,397
9343,397
9343,397
9343,842
9343,842
9343,175
9343,175
9343,615
9343,615
9343,615
9344,391
9344,391
9344,391
9345,131
9345,131
9345,697
9345,697
9345,697
9346,736
9346,608
9347,653
9347,653
9347,653
9347,798
9347,798
9347,473
9347,473
9348,676
9348,589
9348,353
9348,353
9348,668
9348,668
9349,35
9349,35
9349,432
9349,432
9349,432
9350,183
9350,183
9350,132
9350,41
9350,41
9350,41
9350,910
9350,56
9350,56
9351,511
9351,511
9351,511
9351,226
9352,281
9352,281
9352,67
9352,67
9352,741
9352,741
9352,741
9352,929
9352,929
9352,408
9352,408
9353,328
9353,97
9353,97
9353,271
9353,271
9353,271
9353,341
9353,341
9354,426
9354,426
9354,86
9354,86
9354,63
9354,63
9354,244
9354,244
9355,580
9355,702
9355,702
9355,702
9355,102
9355,102
9356,313
9356,313
9356,313
9356,504
9356,504
9356,429
9357,695
9358,689
9358,237
9358,707
9358,360
9359,614
9359,654
9359,654
9360,760
9360,760
9360,760
9360,753
9360,753
9360,597
9360,597
9360,597
9360,735
9360,735
9360,735
9360,660
9360,660
9360,660
9361,852
9361,852
9361,852
9361,38
9361,38
9362,680
9362,158
9362,694
9363,848
9363,848
9363,946
9363,946
9363,351
9364,282
9364,852
9364,852
9364,435
9364,435
9364,435
9364,632
9364,632
9364,324
9365,959
9365,646
9365,958
9365,958
9365,699
9365,144
9365,144
9365,144
9366,338
9367,860
9368,545
9368,545
9368,707
9368,707
9368,698
9369,380
9369,380
9369,543
9369,543
9370,193
9370,193
9370,733
9370,733
9370,114
9370,114
9370,114
9370,880
9370,880
9370,880
9370,0
9370,0
9370,0
9371,371
9371,371
9372,428
9372,428
9372,428
9372,761
9372,761
9373,913
9373,913
9373,913
9373,726
9373,726
9374,872
9374,872
9374,378
9374,378
9374,485
9374,485
9374,485
9374,60
9374,60
9374,60
9374,675
9374,675
9375,890
9375,890
9375,890
9375,704
9375,704
9375,704
9375,632
9375,632
9375,632
9375,208
9375,208
9375,208
9376,748
9376,748
9376,748
9376,856
9376,856
9376,488
9376,315
9376,315
9376,540
9376,540
9376,540
9377,104
9377,104
9377,104
9378,599
9378,599
9378,599
9379,655
9379,655
9379,684
9379,684
9379,684
9379,484
9379,484
9379,484
9379,310
9379,310
9379,310
9379,447
9379,447
9379,447
9380,221
9380,221
9380,321
9380,176
9380,176
9380,180
9380,180
9380,435
9380,435
9380,435
9381,847
9381,847
9381,847
9382,762
9382,762
9382,131
9382,131
9382,131
9382,409
9382,409
9383,272
9383,801
9383,801
9383,801
9384,664
9384,664
9384,664
9384,508
9384,810
9384,810
9384,810
9384,17
9384,17
9385,796
9385,889
9385,889
9385,767
9385,767
9385,566
9385,566
9386,955
9386,496
9386,496
9386,496
9386,779
9386,779
9387,438
9387,438
9387,438
9387,154
9387,939
9387,939
9387,297
9387,297
9387,297
9387,681
9388,485
9388,485
9388,636
9388,636
9388,795
9388,900
9388,900
9388,900
9389,525
9389,525
9389,525
9389,721
9389,721
9389,721
9389,544
9390,900
9390,900
9390,547
9390,547
9390,488
9390,488
9390,488
9390,584
9391,278
9391,334
9392,686
9392,686
9392,1
9392,732
9392,732
9393,105
9393,105
9394,480
9394,480
9394,480
9394,915
9394,915
9394,915
9394,57
9394,870
9395,734
9395,323
9395,323
9395,342
9395,342
9395,342
9395,238
9395,238
9396,456
9396,669
9396,669
9396,250
9396,250
9396,146
9396,474
9396,474
9397,774
9397,406
9397,406
9397,406
9397,27
9397,27
9397,27
9397,128
9397,128
9397,623
9398,147
9398,147
9398,147
9398,367
9398,367
9398,367
9398,852
9398,468
9398,468
9398,468
9398,823
9398,823
9399,406
9399,406
9399,298
9399,298
9399,834
9399,834
9399,482
9399,482
9399,716
9400,111
9400,111
9400,960
9400,960
9400,373
9400,373
9401,690
9401,137
9401,137
9401,137
9401,584
9401,456
9402,735
9402,735
9402,735
9403,434
9403,434
9404,870
9404,870
9404,73
9404,73
9404,311
9404,311
9404,776
9404,776
9404,776
9404,406
9405,783
9405,783
9405,691
9405,691
9405,251
9405,251
9405,654
9405,654
9406,873
9407,352
9407,352
9407,169
9407,169
9407,169
9407,50
9407,50
9407,50
9407,100
9407,100
9408,631
9408,631
9408,631
9408,571
9408,571
9408,571
9408,48
9409,447
9409,447
9409,7
9409,162
9409,162
9410,817
9411,231
9411,231
9411,231
9411,665
9411,665
9411,665
9412,940
9412,940
9413,139
9413,139
9413,350
9413,350
9413,350
9413,592
9413,908
9413,908
9413,49
9413,49
9414,302
9414,302
9414,302
9414,855
9414,855
9415,237
9415,237
9415,237
9415,147
9415,910
9415,252
9416,583
9416,145
9416,145
9416,145
9416,263
9416,263
9416,89
9417,476
9417,683
9417,683
9417,683
9417,856
9418,845
9418,845
9418,845
9418,470
9418,867
9418,867
9418,854
9418,854
9419,131
9419,131
9419,131
9419,656
9419,656
9419,943
9419,943
9419,582
9419,582
9419,582
9420,167
9420,401
9420,401
9420,401
9420,155
9420,36
9420,36
9420,36
9420,509
9421,197
9421,197
9421,197
9422,35
9422,35
9422,35
9422,837
9422,837
9422,393
9422,393
9422,393
9422,346
9422,346
9422,346
9423,193
9423,193
9423,193
9423,44
9423,516
9423,638
9423,638
9424,669
9424,669
9425,60
9425,60
9425,174
9425,956
9426,156
9426,156
9427,816
9427,816
9427,816
9427,670
9427,670
9427,670
9428,942
9428,615
9428,897
9428,897
9428,720
9429,679
9429,679
9429,679
9429,761
9429,761
9429,212
9429,212
9429,212
9430,378
9430,888
9430,888
9430,888
9431,91
9431,91
9431,748
9431,73
9431,73
9431,970
9431,970
9431,970
9431,898
9431,898
9432,766
9432,766
9432,153
9432,760
9432,495
9432,495
9432,495
9432,762
9432,762
9433,15
9433,15
9433,15
9434,183
9434,183
9434,753
9434,753
9434,653
9434,653
9434,653
9434,39
9434,39
9434,250
9434,250
9435,755
9435,755
9435,755
9435,160
9435,160
9435,236
9435,236
9435,852
9436,701
9436,701
9436,42
9436,42
9436,42
9436,467
9436,634
9436,121
9436,121
9437,94
9438,9
9438,9
9438,9
9438,338
9438,338
9438,338
9439,827
9439,827
9439,295
9439,418
9439,418
9439,418
9439,590
9439,590
9439,590
9440,504
9440,504
9440,527
9440,527
9440,135
9440,135
9441,388
9441,388
9441,560
9441,560
9441,598
9441,598
9441,598
9441,369
9441,369
9441,369
9442,751
9442,932
9442,932
9442,932
9443,161
9443,161
9443,859
9443,587
9443,587
9443,314
9443,314
9443,630
9443,630
9444,414
9445,218
9445,218
9445,405
9445,405
9445,24
9445,24
9445,24
9445,134
9445,134
9445,134
9445,570
9446,426
9446,426
9446,817
9446,817
9446,925
9446,925
9446,925
9446,651
9446,651
9446,456
9447,68
9447,68
9447,577
9447,763
9447,609
9447,609
9447,609
9447,880
9448,156
9448,156
9448,156
9449,660
9449,569
9449,569
9450,740
9450,740
9450,116
9450,116
9451,349
9451,349
9451,349
9451,713
9451,357
9452,17
9452,579
